,Facebook Id,text,label
64174,274577061337,"The world is getting closer to jobleness, call it whatever you wish. Stay at home stay away we'll run the world self learning AI at your service. It suits you all to read well. Maybe now I can record my album before you all go broke like me, but don't worry about me I'm multi faceted, I'm into IT myself and thinking of you if you will help me to help you. I'll role out the perfect individual, SME and enterprise online platform to keep you working from anywhe with connectivity. If I tell you all the services that you'll be provided with; in my mental blueprint, you'll think I'm the real AI to dread. Better support my project if I ask you to because am not a good fund raiser and I don't like to beg it has never worked for me. Seriously thinking of doing my album or some part of it first though to get out of brokeness if things are aligned.",
64175,169252986456497,Abaaliko ba RDC baagala nsako #NTVNews,
64178,169252986456497,ETTEMU KU MWANA: E Mityana si bamativu ku nkola ya poliisi #NTVNews,
64180,169252986456497,"Omukazi ayokeza akatale e Kalerwe, entabwe evudde ku bba eyakwatiddwa mu bubbi #NTVNews",
64189,105583497196,Here’s how to fix the gap between education and employment https://bit.ly/2ZltWfT:=:https://www.monitor.co.ug/News/Education/-education-employment-Geography-History-Languages/688336-5592452-8wvc99z/index.html #MonitorUpdates,
64190,105583497196,Avoid self-treating with Covid-19 ‘drugs’ https://bit.ly/3gVi1eQ:=:https://www.monitor.co.ug/Magazines/HealthLiving/self-treating-Covid19-drugs-remdesivir-malaria/689846-5592408-u3f6q4z/index.html #MonitorUpdates,
64193,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: WHILE OTHERS ARE BUSY ASKING FOR CREDENTIALS WHAT HAPPENED TO QUESTIONS OF NATIONALITY? MUHOOZI KAINERUGABA BORN IN KENYA TO A UGANDAN MOTHER AND A RWANDAN FATHER YOSERI RUTABASIWRA? WH IS FOOLING WHO WTH CREDENTIALS? Yoweri Museveni Went to The Bush In 1981To Fight The UPC Government Because Of The Stolen Election? People Power Mission 2021 Revolution Will Fight The NRM Government Because Of The Stolen Election Directly Starting In Entebbe State House To The Rest of Uganda. Okuva Feb 2021, Ffe Tusalawo. The People Power / U.F.D.F.",
64196,274577061337,YOWERI MUSEVENI AND HIS NRM STARTED ROBBING BANKS WHILE STILL IN BUSH?,
64197,105583497196,Brighten your meals with beetroot https://bit.ly/3fp1y27:=:https://www.monitor.co.ug/Magazines/HealthLiving/Brighten-meals-beetroot-calcium-iron-vitamins-A/689846-5592418-2h954rz/index.html #MonitorUpdates,
64198,105583497196,What does blood in stool mean? https://bit.ly/32elX6q:=:https://www.monitor.co.ug/Magazines/HealthLiving/blood-in-stool-mean-anal-opening-fluids-vegetables/689846-5592422-8warygz/index.html #MonitorUpdates,
64200,105583497196,Getting braces: What you need to know https://bit.ly/3j7RnkS:=:https://www.monitor.co.ug/Magazines/HealthLiving/Getting-braces-molars-jaws-Mulago-mouth-porcelain/689846-5592412-mvko8qz/index.html #MonitorUpdates,
64202,105583497196,Choosing the right shoes for your sport https://bit.ly/3eq6XEC:=:https://www.monitor.co.ug/Magazines/HealthLiving/Choosing-right-shoes-sport-jogging-netball-players/689846-5592434-b2uyvq/index.html #MonitorUpdates,
64215,274577061337,So those online. Can we follow each other on TWITTER ? Cick link to FOLLOW me and i follow back. ,
64221,129941485127407,https://m.facebook.com/story.php?story_fbid=3450328988344425&id=100001020745053&sfnsn=mo&d=n&vh=e,
64248,329423169077,⚽ #ManUtd blow a glorious opportunity to climb in third place after a stoppage-time Michael Obafemi equaliser for #Southampton leaves The Red Devils in fifth place. #VisionSports 👇🏽 https://newvisionapp.page.link/gv3WGsUa7LkoWzts7:=:https://newvisionapp.com/1249,
64276,1486116641609917,Frank Gashumba And In-Law God’s Plan Finally Crowned As Uganda’s Most H0rny Men Alive- Photos Showing Their Big Cassava Storm Social Media ,
64279,754222691318709,KSNphotography,
64284,274577061337,Great man.,
64287,105583497196,"Teachers turn to making coffins, bricks for survival https://bit.ly/2Zl9r30:=:https://www.monitor.co.ug/News/National/Teachers-coffins-bricks-survival-coronavirus-lockdown-/688334-5592498-12nv6w7z/index.html #MonitorUpdates",
64320,329423169077,The Princess celebrated her birthday in a 'Money Heist Series theme' #VisionUpdates https://newvisionapp.page.link/zjhoGCgkmcKZhFgW9:=:https://newvisionapp.com/1242,
64355,105583497196,Rural Electrification Agency gets acting director https://bit.ly/2OnWSgQ:=:https://www.monitor.co.ug/News/National/Rural-Electrification-Agency-director-Kitutu-Turyahikayo/688334-5592516-j2cq13z/index.html #MonitorUpdates,
64357,105583497196,EU says government's e-learning policy will fail https://bit.ly/2We8XJT:=:https://www.monitor.co.ug/News/National/European-Union-government-elearning-policy-Muliisa-pay-taxes-/688334-5592542-n5jb44/index.html #MonitorUpdates,
64368,105583497196,"Post Covid-19: We need to value family, cleanliness #MonitorUpdates",
64375,274577061337,Lets blame all this on weedman and his dividing politics,
64385,274577061337,"I think enough is enough, we need to do something!! Look at these thieves!!",
64387,1486116641609917,Frank Gashumba And In-Law God’s Plan Finally Crowned As Uganda’s Most H0rny Men Alive- Photos Showing Their Big Cassava Storm Social Media ,
64390,274577061337,Frank Gashumba And In-Law God’s Plan Finally Crowned As Uganda’s Most H0rny Men Alive- Photos Showing Their Big Cassava Storm Social Media ,
64404,105583497196,Why NRM postponed CEC meeting https://bit.ly/2WhTfxE:=:https://www.monitor.co.ug/News/National/-NRM-postponed-CEC-meeting-General-Election-Dombo/688334-5592484-130ujrmz/index.html #MonitorUpdates,
64410,105583497196,Constitutional Court dismisses Walk to Work petition https://bit.ly/2ZoFOOn:=:https://www.monitor.co.ug/News/National/Constitutional-Court-dismisses-Walk-to-Work-petition-Mwijukye/688334-5592506-1k9ffjz/index.html #MonitorUpdates,
64415,274577061337,2021: It is possible to defeat a supposedly failing #Museveni regime; even with the compromised #ELECTORALCOMMISSION- Here is how Arthur Larok: An Open Letter to Uganda’s Political Opposition Leaders: 12 areas the opposition should work around to develop a manifesto and simple messages without the technical detail that majority of voters have no time for in an elections...read more.. http://newz.ug/2021-it-is-possible-to-defeat-a-supposedly-failing-museveni-regime-even-with-the-compromised-electoral-commission-here-is-how/,
64420,105583497196,The missed opportunities to explore digital learning #MonitorUpdates,
64439,1486116641609917,"MZEE MUSEVENI AWEDE - HE IS CAPUT!!!! THE OLD MAN AND HIS NRM PARTY ARE FINISHED! NRM IS FACING AN EXISTENTIAL THREAT AS HUNDREDS OF THE PARTY'S YOUTH WING ACTIVISTS AND CAMPAIGNERS DESERT THE COLLAPSING PARTY ON A DAILY BASIS... LISTEN TO THESE FORMER YOUTH LEADERS WHO HAVE SWITCHED THEIR SUPPORT TO THE PEOPLE POWER MOVEMENT LED BY BOBI WINE. The NRM DARKJOURNEY OF REPRESSION, CORRUPTION, AND FAMILY RULE IS COMING TO AN END. WATCH THIS SPACE. THE STRUGGLE CONTINUES",
64443,274577061337,"MZEE MUSEVENI AWEDE - HE IS CAPUT!!!! THE OLD MAN AND HIS NRM PARTY ARE FINISHED! NRM IS FACING AN EXISTENTIAL THREAT AS HUNDREDS OF THE PARTY'S YOUTH WING ACTIVISTS AND CAMPAIGNERS DESERT THE COLLAPSING PARTY ON A DAILY BASIS... LISTEN TO THESE FORMER YOUTH LEADERS WHO HAVE SWITCHED THEIR SUPPORT TO THE PEOPLE POWER MOVEMENT LED BY BOBI WINE. The NRM DARKJOURNEY OF REPRESSION, CORRUPTION, AND FAMILY RULE IS COMING TO AN END. WATCH THIS SPACE. THE STRUGGLE CONTINUES",
64444,1486116641609917,"25 PUSH UP CHALLENGE, 5SETS FOR 25 DAYS💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽",
64445,169252986456497,ETTEMU KU MWANA: E Mityana si bamativu ku nkola ya poliisi #NTVNews,
64460,1486116641609917,Support me through liking and sharing out the photo please,
64463,1486116641609917,T,
64466,105583497196,Banks to lower interest rates https://bit.ly/3fpGcSh:=:https://www.monitor.co.ug/News/National/Banks-lower-interest-rates-Central-Bank-Rate-Katamba/688334-5592490-b6xy5uz/index.html #MonitorUpdates,
64467,641376452558640,"https://the-lit-game.com/2020/06/25/an-interview-with-haroun-risa-author-and-humanitarian-2/amp/?__twitter_impression=true Q: Mombasa Raha, My Foot is very cinematic in structure, with a fast pace and many quick scene “cuts.” How much do you think your experience as an actor and screenwriter has influenced your approach to writing novels? A: It has influenced a lot, based on my acting experience I’m able to know how to develop characters who can captivate an audience upon reading. #theliterarygame #mombasarahamyfoot © Haroun Risa 2020. All Rights Reserved.",
64475,169252986456497,"Omukazi ayokeza akatale e Kalerwe, entabwe evudde ku bba eyakwatiddwa mu bubbi #NTVNews https://zionly.io/aNiat2U?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Omukazi-ayokeza-akatale-e-Kalerwe/4542248-5592720-uul99wz/index.html",
64478,169252986456497,Abaaliko ba RDC baagala nsako #NTVNews,
64484,274577061337,SK Mbuga Beat Up His Wife Jalia Vivienne After She Refused To Share With Him Her Phone Password. ,
64485,169252986456497,Wedding bells as Omusheshe hit maker proposes to love of his life... https://bit.ly/2OlsR1i?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.mywedding.co.ug/real-stories/202007/wedding-bells-for-omusheshe-hit-maker-as-he-proposes-to-love-of-his-life.html,
64486,129941485127407,W,
64488,169252986456497,Ab’ekibiina ekitaba bannanyini salooni mu ggwanga bagamba nti balina obusobozi obuteekawo ebyetagisa okutangira abantu okukwatibwa ekirwade kya COVID-19 #NTVNews,
64492,169252986456497,KAMPEYINI Z’OKU TV NE LEEDIYO: Ba nnyini mikutu baagala akakiiko kasasule #,
64494,274577061337,"FOUR PHILIPPINES BRANDS THAT HAVE LEFT THEIR PACIFIC SHORES AND TAKEN ON THE WORLD. SAN MIGUEL BEER, STARTED IN 1890, IS NOW A FAVOURITE TIPPLE IN ASIA, EUROPE AND AMERICA, WHILE MAX'S CHICKEN AND JOLLIBEE COMPETE STRONGLY IN THE FAST FOOD Market, ESPECIALLY IN USA. THE MOST REMARKABLE IS POTATO CORNER, WHICH UNTIL 1992, WAS SELLING POTATO FRIES UNDER A TIN ROOF ON A MANILA STREET, NOW IT'S A MULTINATIONAL GIANT BEGUILING THE WORLD'S DINERS WITH IT'S FRIES AND CULINARY TREATS. ANY LESSONS FOR UGANDA Teddy Ayo?",
64498,169252986456497,Aba loole ezitikka ebikajjo bakonkomalidde Busia #NTVNews,
64501,169252986456497,"Ebya Dr. Aceng tebinaggwa, waliwo ababaka abaagala yeetonde #NTVNews",
64508,105583497196,Govt should make realistic budgets #MonitorUpdates,
64511,274577061337,Have your say...,
64514,129941485127407,Eeh....🙆‍♂️ Is Fik Fameica In Trouble? – Horny Hot 100’s Radio Presenter Collins Emeka Shows Readiness To Chew Lydia Jazmine’s Sumbie ,
64525,347047455399759,"Thanks my brother for taking care to mark my birthday....I trust that you and us will do everything humanly possible in this struggle to reclaim our rights as citizens of Uganda. I have addressed the Almighty God and petitioned him to have mercy to grant my birthday wish as I request for a graceful, energetic and life ... in my golden years that I wholly dedicated to the struggle....And I know that together we shall liberate this Country...this is no longer an ""if"", the only question we should answer is ""when"".",
64527,1486116641609917,"$50,000 Dollars Reward for SAFE return of my American, children, kidnapped by Evelyn Komuntale (real name Georgette Gerard) and Sheila Colette Komuntale (real name Colette Okanya) of Outreach-to-Africa.org on January 24, 2015 to Uganda-Africa, from the Los Angeles International Aiport, USA under the false pretenses of a five week vacation. Please urge these Congolese child abductors to return my beloved Helena and Henri who have now spent half of their lives, kidnapped from their paternal family and their God given country. Lord have mercy, Christ have mercy. A special thank you, for the Ugandan university student who produced this video of my beloved Helena and Henri and our mission to bring them home safely.",
