,Facebook Id,text,label
37467,641376452558640,AVAILABLE ON AUGUST 31ST2020. PRE-ORDER NOW AVAILABLE @ Smashwords: [https://www.smashwords.com/books/view/1035772](https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.smashwords.com%2Fbooks%2Fview%2F1035772%3Ffbclid%3DIwAR1qP5xAOeV19gWY7W2O1-XsIHvZD1rVyGgyxh7T68kFSY2tTmuGAyuWppI&h=AT2gB3CKCqZ5RHD4KX3bwyPjtzpryI6LcruB4RCaPiVp-J4vqpJBnxpB6kVA_zJ3VzqBRrpcSYIWaUJ6B0nnBOysatrWFhwSUJvQ9srPcmfuqfS2ufEFZz0JzD81y8acKKxntHNVP8uoIg-BxuhSbIXLJailZtSAmHOGxGbcZ5XiIPrp_ZH3j-hFmzk-cbTjxUI-sVaZ58AQQ-n6vPbrL1JVGT8Mhqm4rdKuPEaUhWU_JyabMO5UcTlmWYA5Ikib3PELjaBq_8f9ptRLkPRx8ST7d7-T8C4Y5RbS2pv2ffQbILr2xhZDbdxmwxmfvszVT3Tk-whaiCQ0bQh6h2d6yEPGx2dMZlc9_dXiq0ACjiN7UPlOtfCIHwaDIidp8dxqJXuV90vO5ENZVhE2sxmrCUFP5chBkVvy4G7k5KSmo3wlr8VMA3-vE7Sc19ZsneXuuvEkQPvj-fEbtWO8c7qPBsNjQgTllEDWVl-kWadDBEAZTJDE2NPCFuGYPQZ05zLQQqpDp_M36wUwEYjbUlwrMtd2rgLd4mWh1egX8UECJ7WjiEmU_8CG-SBhWLzgDqadJj8WZ6nRa2fdXFomSFPXj64FGGlaXKv6MN6aNEq8147j5kWQ8s4akjkXVavjHu0) Kindle US: [https://www.amazon.com/dp/B08DXSRTG5](https://www.amazon.com/dp/B08DXSRTG5?fbclid=IwAR3RxNxlRxOsIRgWoW3Vb19OJLoPydcEU79HAC_cxUCS42PtAwVYu7gX6FE) Kindle UK: [https://www.amazon.co.uk/dp/B08DXSRTG5](https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.amazon.co.uk%2Fdp%2FB08DXSRTG5%3Ffbclid%3DIwAR0Qn30iQRTPlCBoi4CWhWiNZv1wgl4Q88FLicZcfo8mJPoang-eXN5o7pg&h=AT04xC-QM3dOowPj6sqB-EdHkNopdtkOrk0pRqMEJLo46BVa6upxu120tbqCPHVn2tjnNMcODP3GsRibda8y8ROREgGfnjNCw-psKc3OwxRVGSEuBTirQKZF5lWuRMChXe3ejX5YPIZRXmWZeTLRrTZireivV385cQfokwhClOl2vjQXs7Btkmp-RO8HNVcOJR20FKQhpAHgz3Qa3Xt0cUSvq8rLWHl0ug-WCiDrAss92_r5a9V_y7UztgWN2h_qavEuBKsGU8rYLSLsmgdVcKQJBRcfBIAa8wpgbeEDylkWI5XmznBfwdIHEZzbhrJHTIaBsLKftl9BLGj2v7TSTWpaDfBKKqY_kDpd5ZSGdnbr757JuVpbqnXZ4EpEf3JJRz6hE8RIRuDT2_1KPApgR0MjfRHxe7xTwELi_a4M1i4t3n18W7c0-b-_s4Y5WJRJuy3kI-180vuQlrDWuke1pUroQFkvMw6IpR5bwXK9gbjctXTXps6nDgRHPTvT8iC3AsAkUgcxrcV0VkVJAAllOau4OjIj_NHg7Jazuv-Jh4UilSjLMzWbJqrY9rsvfFVHQx1uTzK9J_5WxSDyCTg7x625_LbLk0S0jc__aG4W15Dfh3o3Pd8EDXQoRnxYMkI) Kindle CA: [https://www.amazon.ca/dp/B08DXSRTG5](https://www.amazon.ca/dp/B08DXSRTG5?fbclid=IwAR3bLFD1Dphm9CPOMa6LQDfO-LMALEPWAw3KuVWcOr1RqPobA9URFuIz7r0) Kindle AU: [https://www.amazon.com.au/dp/B08DXSRTG5](https://www.amazon.com.au/dp/B08DXSRTG5?fbclid=IwAR1yzbDbbGJdU9x1LGXMTeoPexpxM_wlbZYSLk_jm8_RH8nAwyGoL8c_T1M) Kindle IN: [https://www.amazon.in/dp/B08DXSRTG5](https://www.amazon.in/dp/B08DXSRTG5?fbclid=IwAR1oLC0FKtv-z62PZ5AopDOr2nUeA6eIPmmfepihM2QFaMx2QnnxoxgYQrk),
37470,169252986456497,Zungulu: Abasazze eddiro okudda mu bibiina ebirala babawerekerezza ebisongovu #NTVNews,
37475,169252986456497,Okusaala Eid Al Adha kubadde kwa kimpoowooze #NTVNews,
37485,274577061337,"This is Mr. Yoweri Museveni's Step Dad, Kaguta's Homestead ""The Hut"" in Rwakitura 1986. Now, Museveni claims that they have been in Uganda before The Batembuzi and The Bacwezi? REALLY - SO MANY YEARS IN THIS HUT? UGANDANS - WHO IS FOOLING WHO?",
37492,169252986456497,Akakiiko k’ebyokulonda kaagala bakongere ssente #NTVNews,
37502,1486116641609917,https://www.facebook.com/100642738281508/posts/155161792829602/?app=fbl,
37503,169252986456497,"Okusaala Eid e Kibuli kubadde mu maka ga Nakibinge, kwetabiddwako batono #NTVNews",
37507,274577061337,"SHAMIMA BEGUM LOSS OF CITIZENSHIP CASE GOES TO SUPREME COURT. In a judgment delivered on 7th July, the UK Court of Appeal ruled that The JIHADI bride could return to the UK to challenge the annulment of her UK citizenship. SHAMIMA is one of three London schoolgirls who fled the country to join the terrorist group ISIS in Syria. Two are believed to have since been killed, and Shamima herself has lost two babies from a series of arranged marriages she has gone through. The UK government argues that the Court of Appeal decision was flawed as the decision to annul Shamima's citizenship did not make her stateless as she is entitled to apply for Bangladesh citizenship as both of her parents are citizens of the country. International Law forbids making any person stateless",
37508,129941485127407,BREAKING: Uganda confirms 3rd Coronavirus death ,
37513,274577061337,"#Shilling gains against the #dollar; Trading confined in a range of 3682/92 Meanwhile, The debt market saw Treasury bills rates remaining flat, but on the upward at the long end of the curve. On a relative basis, Uganda’s fixed income market continues to provide high yielding status with .... http://newz.ug/shilling-gains-against-the-dollar-trading-confined-in-a-range-of-3682-92/",
37514,169252986456497,Obumenyi bw’amateeka: Mu kampala businze Mmengo ne Lubaga #NTVNews,
37516,274577061337,Linojjogo #mujooga #mujooga #mujooga in #lordmayors voice the rule of law here NOW episode 10 in #ugandaisamovie Credit #salttv Kamba Samuel,
37523,641376452558640,You Were My Portion,
37529,169252986456497,"Eid y’okusala ebisolo, awamu waliwo abalwanidde ennyama #NTVNews",
37543,169252986456497,Amatikkira ga 27: Kabaka agugumbudde abakuumaddembe #NTVNews,
37580,274577061337,"Photo: Kenyan man takes up his wife’s name, promises to water her ‘roots every single day’ The couple announced the great news and shared some photos with ....read more.. http://newz.ug/photo-kenyan-man-takes-up-his-wifes-name-promises-to-water-her-roots-every-single-day/",
37584,274577061337,I AM YOUR MAJESTY.,
37592,129941485127407,Age limit motion mover Raphael Magyezi withdraws from Igara West Parliamentary race ,
37595,105583497196,JUST IN: Uganda registers third COVID-19 death https://bit.ly/3fh0fRZ:=:https://www.monitor.co.ug/News/National/Uganda-registers-third-COVID-19-death/688334-5602282-ct48p9z/index.html #MonitorUpdates,
37614,274577061337,"Young people are not happy about the current developments, what's your take on the way young people are treated by those in leadership? Share your views on this and educate fellow African brothers and sisters 🙏🏿 #Agenda2063 #AfCFTA #ccaleadersforum #how_i_blew_it #EachOneTeachOne #IamAfrica #4IR",
37618,329423169077,PHOTOS: Prince Ssemakookiro slaying at #Amatikkira27 | #VisionUpdates,
37630,1486116641609917,"10 BUSINESSES YOU CAN START WITH CAPITAL OF SHS 150,000 IN UGANDA",
37644,274577061337,https://youtu.be/55beP2sZvJ4,
37648,105583497196,"""I want to implore the youth not to lose hope during these hard times when poverty is too much. We condole with the parents, friends and relatives of [Hussein] Walugembe who burnt himself at Masaka police [station],"" the Kabaka said https://bit.ly/30dPATU:=:https://www.monitor.co.ug/News/National/Kabaka-tells-young-people-not-lose-hope/688334-5602234-59s3lvz/index.html #MonitorUpdates",
37673,274577061337,Hahahah this Police Spokesman will kill me one day🤣😂,
37679,105583497196,Cabinet should set its priorities right https://bit.ly/3hQCmCv:=:https://www.monitor.co.ug/OpEd/Editorial/Cabinet-priorities-right-constituencies-citizens/689360-5602152-15keuifz/index.html #MonitorUpdates,
37684,274577061337,𝐈𝐀𝐌 𝐍𝐎𝐓 𝐀𝐁𝐎𝐔𝐓 𝐓𝐎 𝐋𝐄𝐀𝐕𝐄 𝐓𝐇𝐄 𝐒𝐓𝐑𝐔𝐆𝐆𝐋𝐄: FDC’S BESIGYE SLAMMS POLITICIANS ,
37723,169252986456497,"The cabinet has directed the ministry of lands to de-gazette Mt. Elgon National Park to give 8,250 hectares of land to the people evicted by the Uganda Wildlife Authority in Sebei region #NTVNews",
37733,169252986456497,The Kamuli-Bukungu road is under water after Ndorwa swamp flooded due to the increase in the volume of Lake Kyoga #NTVNews,
37738,129941485127407,Age limit motion mover Raphael Magyezi withdraws from Igara West Parliamentary race ,
37741,1486116641609917,Praising God fully requires us to do away with every title and dignity we possess. Come let us PRAISE THE LORD! #DanceLikeDavid💃💃,
37751,169252986456497,Enabel has handed over a 1.93 Million Euros complete structure to Kabale National Teachers' College through the Ministry of Education and Sports #NTVNews,
37756,105583497196,The German government has extended a grant of Euros 58.4 million (about Shs254b) towards the Uganda government for various development activities for the next two years https://bit.ly/33eJioS:=:https://www.monitor.co.ug/News/National/Germany-extends-Shs250b-grant-Uganda/688334-5602184-h7g1ibz/index.html #MonitorUpdates,
37769,169252986456497,"The UPDF has retired 1,039 officers and militants honourably from service #NTVNews",
37777,129941485127407,"CALL OFF DUTY: UPDF retires 1,039 officers after 4 decades of national service ",
37779,274577061337,Is Uganda's problem match boxes?,
37784,169252986456497,Muslims in Kasese have celebrated Eid Al-Adha with prayers in the open. This follows government restrictions on religious gatherings #NTVNews,
37787,105583497196,Anger as KCCA ban targets private cars https://bit.ly/3hSXgAN:=:https://www.monitor.co.ug/News/National/Vehicles-entering-Kampala-city-pay-fees/688334-5601710-l08aabz/index.html #MonitorUpdates,
37791,169252986456497,ICYMI: Journalist Andrew Kaggwa shares his thoughts on the new regulations set by the Uganda Communications Commission for the creative arts industry #MorningAtNTV,
37797,105583497196,Kabale Muslim Community in panic after Imam tests positive for Covid-19 #MonitorUpdates,
37810,169252986456497,The titular head of the Muslim community Prince Kassim Nakibinge has called for tolerance from security agencies in the country as they implement the law during this COVID-19 period #NTVNews,
37813,105583497196,"Some hotels that were earmarked as quarantine facilities for returnees are under fire, and risk being suspended by Ministry of Health over violation of standard operating procedures (SOPs) https://bit.ly/3ffUoME:=:https://www.monitor.co.ug/News/National/Hotels-under-fire-over-violating-Covid-rules/688334-5602144-8au7x9z/index.html #MonitorUpdates",
37814,274577061337,Eid Mubarak,
37831,169252986456497,The leadership of the Uganda Muslim Supreme Council has called on politicians in the country to avoid creating tension and fear among the public during the upcoming elections #NTVNews,
37836,105583497196,"Health minister, Dr Ruth Jane Aceng denied claims that the Namisindwa body was eaten by dogs https://bit.ly/2EChP6m:=:https://www.monitor.co.ug/News/National/Govt-reburies-Covid-19-victim-in-Namisindwa/688334-5602116-603pqw/index.html #MonitorUpdates",
37846,169252986456497,"ICYMI: The Chairperson of the Imam Council of Uganda, Sheikh Sulaiman Lubega talked to us about celebrating Eid Al Adha during COVID-19 partial lockdown #MorningAtNTV #NTVNews",
37850,274577061337,Uganda: I wish you all a happy 27th Kabaka's Coronation Anniversary today.,
37856,274577061337,Surprise surprise watch out,
37864,129941485127407,R,
37867,274577061337,His Excellency forgot to talk about COVID - 19 measures as our Muslim brothers and sisters celebrate Eid.,
37869,1486116641609917,T,
37875,169252986456497,ICYMI: Is Lukwago's switch to FDC a political strategy or a mistake? Watch the conversation Patrick Kamara had with the Lord mayor on his move to FDC from DP #NTVOnTheSpot #NTVNews,
37889,274577061337,"**""I'm In A Serious Relationship, Please Stop Asking For My Sweet Fat Sumbie."" Recho Rey Warns Kampala Hyenas. ** ",
37895,169252986456497,Players are still processing the news that the 2021 Netball World Youth Cup has been postponed because of the coronavirus pandemic #NTVNews,
37902,105583497196,Health worker remanded over raping pregnant patient https://bit.ly/33cLmOg:=:https://www.monitor.co.ug/News/National/Health-worker-remanded-over-raping-pregnant-patient/688334-5602086-wni43dz/index.html #MonitorUpdates,
37905,274577061337,"Why ugandans shall never UNITE 😭😭and everyone shall soon die miserable not even wealth shall be an escape route! WHAT DO YOU THINK HAS CAUSED INDIVIDUALISM,DROP UR VIEWS👇 #Ugandans #Leaders #CounselArthursBaliruno",
37908,169252986456497,#NTVBiz: Monthly consumer prices slightly rose 2.1% in the month of July up from lows of 0.1% recorded the previous month on account of travel restrictions imposed by the government as part of its measures to contain the novel coronavirus pandemic #NTVNews,
37910,105583497196,Covid-19: Private labs cleared to do testing https://bit.ly/2EDcdZx:=:https://www.monitor.co.ug/News/National/Covid-19-Private-labs-cleared-do-testing/688334-5602082-me3rvwz/index.html #MonitorUpdates,
37921,754222691318709,Follow link and gain 2000subscribers instantly,
37929,105583497196,Onduparaka come calling but jury still out on Bainomugisha #MonitorUpdates,
37944,169252986456497,"#NTVBiz: Government through NAADS has distributed 129 processing machines to over 120 farmer groups in Northern and Eastern Uganda, as part of efforts to address the problems of increased production of crops, with no market due to lack of value addition #NTVNews",
37945,105583497196,Clubs cash dilemma heightens #MonitorUpdates,
37950,129941485127407,REPATRIATION: Over 80 Congolese allowed to go home ,
37951,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: Yoweri Museveni And His ""National Robbery Movement"" Should Pack Their Belongings And Leave In Peace After 40 Years In Power Or They Will Leave By Force In Pieces. Yoweri Museveni Must Be Warned To Stay Out Of State House Starting August 2020. Any Silly Provocation From His NRM Security Thugs Will Commence Heavy Military Intervention A.S.A.P. To Remove The Dictator. IT'S THE END GAME. IT'S A DO OR DIE GRAND FINALE.",
37961,274577061337,Lwakinaye omukwano gwa Facebook teguwangaala??,
37973,105583497196,I will work with Bebe Cool when I become president - Bobi https://bit.ly/30fCqpt:=:https://www.sqoop.co.ug/202007/four-one-one/i-will-work-with-bebe-cool-when-i-become-president.html #SqoopUpdates,
37975,1486116641609917,Ka Challenge keko oba twongelemu supu🇺🇬🇺🇬🇺🇬🇺🇬🇺🇬,
37982,169252986456497,"Police brutality towards journalists may lead most media houses to act in fear during the electoral campaigns. This is the conclusion of the Human Rights Network for Journalists, seeing as the campaigns will mostly be held on media platforms #NTVNews",
37997,169252986456497,The Uganda Government has procured equipment worth 8.2 million US dollars or approximately 30 billion shillings to skill Ugandans in technical and vocational institutions #NTVNews,
38000,105583497196,"Through their union, Kenya Airline Pilots Association (Kalpa), they wrote an open letter to the President pleading with him to save some 4,000 families who would be directly affected by the downsizing #MonitorUpdates",
38006,274577061337,"Happy Eid al-Adha to you all Muslims and friends of around the world. As we celebrate this year's Eid al-Adha, let us take a moment to remember and pray for China’s muslim Uighurs who are under siege and being persecuted by Chinese government.",
38016,169252986456497,The Deputy Inspector General of police Maj Gen Sabiiti Muzeyi has urged police commanders to be mindful of the basics in policing as they lead the men and women in uniform #NTVNews,
38017,1486116641609917,"EID MUBARAK TO ALL MUSLIMS Celebrate With New #Radiocallers Video PREMIERE TODAY @Midday (12pm) To Watch, Click On Link Below https://youtu.be/AQQKbHEP1P4 #mamajoan #ssebakigyeemmanuel #comedyfiles #ttouchcreams",
38023,1486116641609917,"#1 Kidnapper of American Children in Uganda. EVELYN KOMUNTALE *** $50,0000 DOLLARS, UGX REWARD ***181,000,000.00= FORT PORTAL, RWEBISENGO, NTOROTO, KASESE, KAMPALA To all Ugandan, God fearing, law abiding, good citizens, an update on my reward increase for the safe rescue of my American children in your country: Please help bring my innocent children, Helena and Henri returned home, from Uganda-Africa (where they were abducted to by their Congolese kidnapper on January 24, 2015). Please reach out to evangelist, EVELYN KOMUNTALE of Outreach-to-Africa.org & PAUL DEVLIN ACADEMY to bring an end to the kidnapping of my innocent children, tell her to allow Sheila Colette to return home, to the USA with our children safely and without hindrance. Thank you Kampala Sun, Hello and Vision Newspapers for reporting the story of my innocent kidnapped children.",
38036,105583497196,Former Taiwan president dubbed 'Mr Democracy' dies aged 97 #MonitorUpdates,
38039,169252986456497,Police have rescued a woman and arrested three men after a failed kidnap attempt last night in Kampala. The victim of the kidnap attempt was found tied up in a car the police had intercepted after a brief chase #NTVNews,
38041,105583497196,"For Ugandans to love Uganda, Uganda must love all Ugandans #MonitorUpdates",
38059,169252986456497,KCCA's plans to re-organise public transport and decongest the city has drawn mixed reactions from physical planning experts who think focusing on the development of newly created cities would be a better long term strategy #NTVNews,
38065,274577061337,Wadri knows how separate chaff from grain. ,
38066,105583497196,Rift Valley Fever confirmed in Kabale #MonitorUpdates,
38071,169252986456497,Dorothy Kisaka starts work as new KCCA head #NTVNews,
38080,105583497196,"Why Wadri snubbed FDC, Bobi for ANT #MonitorUpdates",
38093,169252986456497,Ministry of Health has scaled up the capacity for COVID-19 testing facilities in a bid to meet the demand for mass testing #NTVNews,
38118,105583497196,Africa's second most populous country earned high marks early on the pandemic #MonitorUpdates,
38122,169252986456497,A section of NRM MPs has endorsed Speaker Rebecca Kadaga as the Second Female National Vice Chairperson of NRM. Kadaga is contesting against three others including State Minister for Lands Persis Namuganza #NTVNews,
38136,169252986456497,The Alliance for National Transformation has on Thursday unveiled Arua Municipality MP Kassiano Wadri and Frank Mukunzi as new members of the Party #NTVNews,
38141,754222691318709,Babies miracle 😲😲😲😲,
38146,169252986456497,Parliament has approved 46 new constituencies raising the total number of constituencies in the country to 353 from 296 #NTVNews,
38149,169252986456497,FA Cup final gives Arteta chance to prove Arsenal are going places #NTVNews #MorningAtNTV Read More 👉 https://zionly.io/Arteta-Arsenal-FA:=:https://www.ntv.co.ug/news/sports/FA-Cup-final-gives-Arteta/4522368-5601960-9vusntz/index.html,
38157,105583497196,"Muntu slams EC, Clergy over ‘silence amidst turbulences’ #MonitorUpdates",
38167,105583497196,Anger as KCCA ban targets private cars #MonitorUpdates,
38191,169252986456497,COVID-19 wreaks economic havoc as global cases top 17 million #NTVNews Read More 👉 https://zionly.io/COVID-economic-havoc:=:https://www.ntv.co.ug/news/international/Virus-wreaks-economic-havoc-as-global-cases-top-17-million/4522060-5601950-eccof0/index.html,
