,id,text,category,label
3815,6917,Business came to a standstill in Lira Municipality when police fired tear gas to disperse dealers in second-hand clothes at Lira Bus Park who were operating without observing the Health Ministry's' guidelines on social distancing and wearing of masks. #NTVNews,Editorial,
3816,6918,"Angel of death is asking is sugar ok ,or he should put more Angel of death is working for spiritual People power is working for physical. Which one will quickly defeat the other",Organic,
3817,6919,Abawagizi Ba Man Utd Bawoloma Oluvanyuma Lwa Chelsea FC Okubakuba 3-1,Organic,
3818,6920,NIGERIA NEVER ABANDONED IT'S CITIZEN FAO: Julius Peter Moto Teddy Ayo John Ojok-Akona,Organic,
3819,6921,Authorities in Koboko district are worried about the rising teenage pregnancies rates since the start of the lockdown. #NTVNews,Editorial,
3820,6922,Have you heard of the economic civil war?,Organic,
3821,6923,#NRM CAMPAIGNING INSIDE A CHURCH WHICH IS MEANT TO BE CLOSED!!!,Organic,
3822,6924,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: OF ALL PARTIES, WHY IS NRM FLOUNTING THE COVID-19 GUIDELINES? WHY IS THE UGANDA POLICE ONLY FOLLOWING PEOPLE POWER? https://www.facebook.com/NTVUganda/videos/290164765558148/?t=16",Organic,
3823,6925,Former presidential candidate Prof Venansius Baryamureeba has officially declared interest to contest for the Ibanda Municipality Parliamentary seat. #NTVNews,Editorial,
3824,6927,"NRM POLITICAL RALLY INSIDE A CHURCH... SO WHY ARE THEY BEATING AND EVEN KILLING OPPOSITION LEADERS AND SUPPORTERS FROM DOING LIKEWISE? HYPOCRISY AND ELECTORAL RIGGING IN FULL FORCE!!!!! MBU UGANDA IS GOING TO HAVE A SCIENTIFIC ELECTION DUE TO COVID.... WHAT IS SCIENTIFIC ABOUT THIS NRM RALLY INSIDE THE CHURCH? MR YOWERI MUSEVENI, AND GENERAL OTAFIRE WHO HAS JUST THREATENED TO CLAMP DOWN ON OPPOSITION POLITICIANS FOR VIOLATING THE PRESIDENT'S INSTRUCTIONS ON COVID, UGANDANS WANT ANSWERS.... WHAT DO YOU HAVE TO SAY ABOUT THIS NRM LARGE GATHERING IN THE CHURCH? CAN OPPOSITION GROUPS DO THE SAME??? CAN CHURCH GOERS START OPENING THEIR CHURCHES??? CAN ARCADE TRADERS NOW OPEN UP THEIR SHOPS WITHOUT BEING BEATEN BY GUN-WIELDING SECURITY GANGS???? WHAT YA SAY MR MUSEVENI?????",Organic,
3825,6928,FDC with its comedy as usual 🤣🤣🤣🤣🤣,Organic,
3826,6929,300 elderly persons in Namutumba miss out on funds #MonitorUpdates,Editorial,
3827,6930,"Ethnic clashes among South Sudan refugees in Uganda leave 3 dead, 6 injured https://zionly.io/DQ8BdJO:=:https://www.monitor.co.ug/News/National/Ethnic-clashes-among-South-Sudan-refugees-Uganda/688334-5596232-aycifs/index.html #MonitorUpdates",Editorial,
3828,6931,"When we told u that museveni is atororist u refused he killed people in lugogo with a explosives ,and kasese",Organic,
3829,6932,"He later shouted, ""I almost killed my daughter! I almost killed my daughter!"" Kanye West holds chaotic opening of 2020 presidential bid. #VisionUpdates",Editorial,
3830,6933,KSNphotography,Organic,
3831,6934,https://www.facebook.com/100002016439679/posts/3310538825689966/?app=fbl,Organic,
3832,6935,Murderers in Uganda,Organic,
3833,6936,"'I have always been in NRM, and I will stand with NRM. Even when I was wearing the red beret, I was in the NRM,"" says Buyaga MP Barnabas Tinkasimire who is also the Bunyoro region 'People Power' coordinator. Read here: https://www.softpower.ug/people-power-is-just-a-club-i-have-always-been-in-nrm-says-mp-tinkasimire/ #SoftPowerNews",Organic,
3834,6937,Kika,Organic,
3835,6938,Jesus Christ!,Organic,
3836,6939,Who knows? We just see our children home!,Organic,
3837,6940,"Abakazi twekaza yarabbi hoooo Please subscribe to the #Kitonsaz on utube and follow Shamim Mayanja on Facebook for more skits, don't forget to like, share, comment and invite more friends please, thank you dearests",Organic,
3838,6941,Churches struggle to cope as ban on gatherings persists https://zionly.io/5MAxRTB:=:https://www.monitor.co.ug/News/National/Churches-struggle-cope-ban-gatherings-persists/688334-5596102-ak4qt2z/index.html #MonitorUpdates,Editorial,
3839,6942,This Teenager Was lynched To Death over stealing phone,Organic,
3840,6943,Mwenda just edited his statement by deleting the word Kizza Besigye and replace it with Bobi Wine and FDC with People Power....but he should know that reverse psychology no longer works on us.,Organic,
3841,6944,Police in Rukungiri have arrested five suspects to help in the investigation of the circumstances surrounding the brutal murder and hurried burial of a UPDF soldier whose body was recovered with missing body parts. #VisionUpdates,Editorial,
3842,6945,Forget opening schools,Organic,
3843,6946,Bul must win something to justify big investment – chair https://zionly.io/xqLOKD1:=:https://www.monitor.co.ug/Sports/Soccer/Bul-must-win-something-to-justify-big-investment---chair/690266-5596020-d8j2od/index.html #MonitorUpdates,Organic,
3844,6947,About 500 FDC supporters in Amuriat’s village defect to NRM https://zionly.io/Gl1EUvr:=:https://www.monitor.co.ug/News/National/About-500-FDC-supporters-from-Amuriat-s-village-defect-to-NRM/688334-5596108-v682tw/index.html #MonitorUpdates,Editorial,
3845,6948,"The People Power pressure group leadership plans to sit down with aspirants seeking endorsements for electoral office, before reaching consensus on who is best suited in the 2021 general elections. #NTVNews",Editorial,
3846,6949,Kato Lubwama election case among 63 appeals to be heard https://zionly.io/oAPf2u8:=:https://www.monitor.co.ug/News/National/Kato-Lubwama-election-case-among-63-appeals-heard/688334-5596096-4vcpyaz/index.html #MonitorUpdates,Editorial,
3847,6950,"I'M CRYING FOR HÀJJI NASSER SSEBAGALA Hajji Nasser Ssebagala was one of the highly respected person in the National, City and DP politics. True he had gaps in his education but apart from having a challenge addressing people in English, you would find alot of sense and wisdom in his proposals to fix the problems of Uganda. Nasser Ssebagala was the originator of the new brand of the poor man's politics and a promise of a country we're each person can afford the basic needs of life exemplified by carrying ""Akaveera"" back home at the close of the day. Hajji Ssebagala did earn the Mayorship to defeat polished contenders like Wasswa Biriggwa. On the other hand Ugandans in their usual style loved him without question. They tolorated his excesses in that even when he got arrested over dealing in fake currency that made him Persona non grata in United States of America, the people stood by him. That is Hajji Nasser Ssebagala whom Ugandans by consesus considered one of the people who could be trusted with the Presidency. In DP there was a revolt against Ssemogerere as members pressurised him to hand over the party leadership to a youthful Ssebagala whose other credential was that of being a Moslem in a period when DP was rebranding and wanted to deal away with the perception that it was a party for Catholics. Around that period any politician especially here in Buganda had to be near Nasser Ssebagala to boost his/her electrol chances. Nasser Ssebagala in the early 2000s was the influencer of opposition politics and I and Erias Lukwago almost got political executed for keeping camp with the ""oldmen led by Ssemogerere"" and this,we were accused...was because we were "" envious of Ssebagala"". People would question Lukwago on why is was not being seen that he supports a fellow Muganda and Muslim? Then Hajji Ssebagala started climbing down...His first public display of switching camps was the day he drove around the City in Mr.Museveni's car and after that trip he has never been the same. The loved and respected Ssebaggala "" Hajji Alagidde"" died off and slowly through serving Mr.Museveni, Hajji Nasser Ssebagala gradually become a ""Political clown"". This is one of the areas where Mr.Museveni has killed off leaders on our side. He ( Museveni) mastered the strategy of denying leadership to masses opposed to him. Museveni knows that however much Ugandans are fed up with his regime, even when they are the majolity, they can never be able to cause a revolution without a credible leadership...For there has never been a leaderless revolution. So, he ( Museveni) targets for compromise individual opposition leaders. He draws them against the people...Everytime we lose a leader we have been dismissing and understating the loss....We console ourselves that he/she has gone alone. We laugh at them, thinking that they are suffering with shame. The fact of the matter is that the leadership gaps created by these defections eventually weaken us as forces of change. I propose that this is one area we should invest in so as to come up with a strategy to deal with the issue of defections of leaders. My brother Kyanjo once said, "" Ngeenda kusonyiwa Museveni ebintu ebirala byonna,naye sirimusonyiwa musango gw'okugwagwawaza abagezi baffe"".",Organic,
3848,6951,Poultry farmers are appealing to the government for a financial bailout to help their sector recover from the effects of COVID-19. #NTVNews,Editorial,
3849,6952,"President Donald Trump assailed likely opponent Joe Biden as ""not competent"" to lead the United States, speaking as polls over the weekend showed deepening voter disenchantment with his own handling of the coronavirus pandemic. #NTVNews Click 👇👇",Editorial,
3850,6953,"It is rare for Saudi Arabia to report on the health of the ageing monarch, who has ruled the top oil exporter and the Arab world's biggest economy since 2015 https://zionly.io/Shvxa9N:=:https://www.monitor.co.ug/News/World/Saudi-king--84--admitted-to-hospital/688340-5596056-9dm21u/index.html #MonitorUpdates",Editorial,
3851,6954,Kaziba helpless as players leave Villa https://zionly.io/5Aasy83:=:https://www.monitor.co.ug/Sports/Soccer/Kaziba-helpless--as-players-leave-Villa/690266-5596002-hnnpbs/index.html #MonitorUpdates,Editorial,
3852,6955,I stand in solidarity with girl child out there!,Organic,
3853,6956,Tuli banyivu,Organic,
3854,6982,14 ways to make your loved ones Miss You,Organic,
3855,6957,This Still Goes to People Power Plot to deploy bio-weapon canisters at people power offices by state operatives targeting aspirants. Plot by the dictator to weaponize all border entry points with bioweapons targeting truck drivers to capitalize on the existence of covid19 in the country.,Organic,
3856,6958,De Gea blunders put Chelsea in FA Cup final https://zionly.io/hNm01Fk:=:https://www.monitor.co.ug/Sports/Soccer/De-Gea-blunders-put-Chelsea-in-FA-Cup-final/690266-5595990-84qb1az/index.html #MonitorUpdates,Editorial,
3857,6959,Government this week formally proposed twenty-seven more electoral areas to be represented by parliamentarians in the 11th parliament. #NTVNews,Editorial,
3858,6960,".We are now challenging Mr. Byabakama [EC boss] to come out and explain to us what moral right he has to even talk about scientific elections!” On Saturday, Justice and Constitutional Affairs minister Kamuntu was also meeting his supporters in a church Bushenyi. After presenting laws that were passed in Parliament against Rallies and social gathering hiding in Covid19 pandemic, Kamuntu was once again recorded in this video holding a public rally in Sheema district where he is running for Member of Parliament. This is the third time Prof. Kamuntu is seen holding campaigns in Sheema in a spell of just two weeks.",Organic,
3859,6961,"Residents of Bubiro Maweito, Buwenge in Jinja district on Sunday 19 July, woke up to the sad news when they learned that a housewife of one of their own had killed her husband the previous night.",Organic,
3860,6962,The media doesn't show this.,Organic,
3861,6963,But Uganda y mistreat us government where are naye #muuujjjooogggaaa.... mbwamwe Credit SaltMedia #salttv,Organic,
3862,6964,"As the countdown to the political campaign period draws closer, a number of people around the country continue to cast doubts about the readiness of the youth to take up political leadership in the 2021 elections. #NTVNews",Editorial,
3863,6965,"US records 63,872 new virus cases in 24 hours https://zionly.io/c6QQ8xx:=:https://www.monitor.co.ug/News/World/US-records-63-872-new-virus-cases-in-24-hours/688340-5595980-s6ci5t/index.html #MonitorUpdates",Editorial,
3864,6966,#bizonto have brought out this episode 5 so clearly with alot of logic in it in #ugandaisamovie guys don't roast me Credit: #bizonto SPARK TV Uganda group,Organic,
3865,6967,Kanye West holds chaotic opening of 2020 presidential bid https://zionly.io/nR40r2Z:=:https://www.monitor.co.ug/News/World/Kanye-West-holds-chaotic-opening-of-2020-presidential-bid/688340-5595968-rd0vnfz/index.html #MonitorUpdates,Editorial,
3866,6968,Some founder members of the Forum for Democratic Change in Kasese believe the lack of a clear ideology and failure to accommodate alternative views are responsible for the escalating disagreements in the party. #NTVNews,Editorial,
3867,6969,LIVE: NTV Mwasuze Mutya | Okwawukana kw'abazadde kw'ali kwonoonye obulamu bwange | www.ntv.co.ug/live:=:https://www.ntv.co.ug/live,Editorial,
3868,6970,Trump calls Biden 'not competent' to lead the US https://zionly.io/DVTuhTv:=:https://www.monitor.co.ug/News/World/Trump-calls-Biden--not-competent--to-lead-the-US/688340-5595964-wc5rx3z/index.html #MonitorUpdates,Editorial,
3869,6971,A recent study shows that twenty-seven (27%) per cent of children across the country went hungry during the lockdown. #NTVNews,Editorial,
